ID,questionnaire,order,condition,score,statement,truthfulness,accent,speaker_sex,statement_guess,L1
139,F6,2,2,33,10,notknown,French,m,guessed,French
140,F6,2,2,77,10,notknown,French,m,guessed,French
141,F6,2,2,90,10,notknown,French,m,guessed,French
142,F6,2,2,100,10,notknown,French,m,guessed,French
143,F6,2,2,69,10,notknown,French,m,guessed,French
144,F6,2,2,49,10,notknown,French,m,guessed,French
145,F6,2,2,36,10,notknown,French,m,guessed,French
146,F6,2,2,83,10,notknown,French,m,guessed,French
148,F6,2,2,81,10,notknown,French,m,guessed,French
149,F6,2,2,86,10,notknown,French,m,guessed,French
150,F6,2,2,73,10,notknown,French,m,guessed,French
151,F6,2,2,26,10,notknown,French,m,guessed,French
152,F6,2,2,26,10,notknown,French,m,guessed,French
153,F6,2,2,20,10,notknown,French,m,guessed,French
154,F6,2,2,92,10,notknown,French,m,guessed,French
155,F6,2,2,75,10,notknown,French,m,guessed,French
156,F6,2,2,14,10,notknown,French,m,guessed,French
157,F6,2,2,90,10,notknown,French,m,guessed,French
158,F6,2,2,80,10,notknown,French,m,guessed,French
159,F6,2,2,99,10,notknown,French,m,guessed,French
160,F6,2,2,100,10,notknown,French,m,guessed,French
161,F6,2,2,70,10,notknown,French,m,guessed,French
162,F6,2,2,90,10,notknown,French,m,guessed,French
163,F6,2,2,80,10,notknown,French,m,guessed,French
164,F6,2,2,92,10,notknown,French,m,guessed,French
165,F7,2,3,0,10,known_false,German,m,known,French
166,F7,2,3,77,10,notknown,German,m,guessed,French
167,F7,2,3,88,10,notknown,German,m,guessed,French
168,F7,2,3,35,10,notknown,German,m,guessed,French
169,F7,2,3,100,10,notknown,German,m,guessed,French
170,F7,2,3,20,10,notknown,German,m,guessed,French
171,F7,2,3,80,10,notknown,German,m,guessed,French
172,F7,2,3,54,10,notknown,German,m,guessed,French
173,F7,2,3,70,10,notknown,German,m,guessed,French
176,F7,2,3,63,10,notknown,German,m,guessed,French
177,F7,2,3,77,10,notknown,German,m,guessed,French
178,F7,2,3,100,10,notknown,German,m,guessed,French
179,F7,2,3,99,10,notknown,German,m,guessed,French
180,F7,2,3,66,10,notknown,German,m,guessed,French
181,F7,2,3,33,10,notknown,German,m,guessed,French
182,F7,2,3,64,10,notknown,German,m,guessed,French
183,F7,2,3,60,10,notknown,German,m,guessed,French
184,F7,2,3,90,10,notknown,German,m,guessed,French
185,F7,2,3,100,10,notknown,German,m,guessed,French
186,F7,2,3,62,10,notknown,German,m,guessed,French
187,F7,2,3,80,10,notknown,German,m,guessed,French
188,F7,2,3,41,10,notknown,German,m,guessed,French
189,F7,2,3,70,10,notknown,German,m,guessed,French
190,F7,2,3,50,10,notknown,German,m,guessed,French
191,F7,2,3,100,10,notknown,German,m,guessed,French
192,F7,2,3,0,10,notknown,German,m,guessed,French
193,F8,2,4,5,10,known_false,Italian,m,known,French
194,F8,2,4,97,10,notknown,Italian,m,guessed,French
195,F8,2,4,72,10,notknown,Italian,m,guessed,French
196,F8,2,4,100,10,notknown,Italian,m,guessed,French
197,F8,2,4,83,10,notknown,Italian,m,guessed,French
198,F8,2,4,76,10,notknown,Italian,m,guessed,French
199,F8,2,4,30,10,notknown,Italian,m,guessed,French
200,F8,2,4,75,10,notknown,Italian,m,guessed,French
202,F8,2,4,100,10,notknown,Italian,m,guessed,French
203,F8,2,4,70,10,notknown,Italian,m,guessed,French
204,F8,2,4,5,10,notknown,Italian,m,guessed,French
205,F8,2,4,68,10,notknown,Italian,m,guessed,French
206,F8,2,4,32,10,notknown,Italian,m,guessed,French
207,F8,2,4,70,10,notknown,Italian,m,guessed,French
209,F8,2,4,20,10,notknown,Italian,m,guessed,French
211,F8,2,4,75,10,notknown,Italian,m,guessed,French
212,F8,2,4,0,10,notknown,Italian,m,guessed,French
213,F8,2,4,90,10,notknown,Italian,m,guessed,French
214,F8,2,4,100,10,notknown,Italian,m,guessed,French
215,F8,2,4,82,10,notknown,Italian,m,guessed,French
1,F1,1,1,89,43,notknown,German,f,guessed,French
2,F1,1,1,68,43,notknown,German,f,guessed,French
3,F1,1,1,0,43,known_true,German,f,known,French
4,F1,1,1,51,43,notknown,German,f,guessed,French
5,F1,1,1,80,43,notknown,German,f,guessed,French
6,F1,1,1,59,43,notknown,German,f,guessed,French
7,F1,1,1,33,43,notknown,German,f,guessed,French
8,F1,1,1,79,43,notknown,German,f,guessed,French
9,F1,1,1,75,43,notknown,German,f,guessed,French
10,F1,1,1,10,43,notknown,German,f,guessed,French
12,F1,1,1,29,43,notknown,German,f,guessed,French
13,F1,1,1,0,43,known_true,German,f,known,French
14,F1,1,1,59,43,notknown,German,f,guessed,French
15,F1,1,1,77,43,notknown,German,f,guessed,French
16,F1,1,1,0,43,notknown,German,f,guessed,French
17,F1,1,1,10,43,known_true,German,f,known,French
19,F1,1,1,26,43,notknown,German,f,guessed,French
20,F1,1,1,16,43,notknown,German,f,guessed,French
21,F1,1,1,0,43,notknown,German,f,guessed,French
22,F1,1,1,75,43,notknown,German,f,guessed,French
23,F1,1,1,0,43,known_true,German,f,known,French
24,F1,1,1,0,43,notknown,German,f,guessed,French
25,F1,1,1,73,43,notknown,German,f,guessed,French
26,F1,1,1,100,43,notknown,German,f,guessed,French
27,F1,1,1,33,43,notknown,German,f,guessed,French
28,F1,1,1,75,43,notknown,German,f,guessed,French
29,F1,1,1,64,43,notknown,German,f,guessed,French
30,F1,1,1,100,43,notknown,German,f,guessed,French
31,F1,1,1,27,43,notknown,German,f,guessed,French
32,F1,1,1,0,43,notknown,German,f,guessed,French
33,F1,1,1,100,43,notknown,German,f,guessed,French
34,F2,1,2,16,43,notknown,Italian,f,guessed,French
35,F2,1,2,0,43,notknown,Italian,f,guessed,French
36,F2,1,2,0,43,notknown,Italian,f,guessed,French
37,F2,1,2,72,43,notknown,Italian,f,guessed,French
39,F2,1,2,0,43,notknown,Italian,f,guessed,French
40,F2,1,2,63,43,notknown,Italian,f,guessed,French
41,F2,1,2,0,43,notknown,Italian,f,guessed,French
42,F2,1,2,29,43,notknown,Italian,f,guessed,French
43,F2,1,2,88,43,notknown,Italian,f,guessed,French
44,F2,1,2,24,43,notknown,Italian,f,guessed,French
45,F2,1,2,72,43,notknown,Italian,f,guessed,French
46,F2,1,2,39,43,notknown,Italian,f,guessed,French
47,F2,1,2,17,43,notknown,Italian,f,guessed,French
48,F2,1,2,0,43,notknown,Italian,f,guessed,French
49,F2,1,2,33,43,notknown,Italian,f,guessed,French
50,F2,1,2,0,43,notknown,Italian,f,guessed,French
51,F2,1,2,0,43,known_true,Italian,f,known,French
52,F2,1,2,72,43,notknown,Italian,f,guessed,French
53,F2,1,2,60,43,notknown,Italian,f,guessed,French
54,F2,1,2,11,43,notknown,Italian,f,guessed,French
55,F2,1,2,0,43,known_true,Italian,f,known,French
56,F3,1,3,0,43,notknown,English,f,guessed,French
57,F3,1,3,73,43,notknown,English,f,guessed,French
58,F3,1,3,41,43,known_true,English,f,known,French
59,F3,1,3,75,43,notknown,English,f,guessed,French
60,F3,1,3,0,43,notknown,English,f,guessed,French
61,F3,1,3,17,43,notknown,English,f,guessed,French
62,F3,1,3,4,43,notknown,English,f,guessed,French
63,F3,1,3,0,43,known_true,English,f,known,French
65,F3,1,3,85,43,notknown,English,f,guessed,French
66,F3,1,3,100,43,notknown,English,f,guessed,French
69,F3,1,3,0,43,notknown,English,f,guessed,French
70,F3,1,3,23,43,notknown,English,f,guessed,French
71,F3,1,3,0,43,known_true,English,f,known,French
72,F3,1,3,14,43,notknown,English,f,guessed,French
73,F3,1,3,51,43,notknown,English,f,guessed,French
75,F3,1,3,68,43,notknown,English,f,guessed,French
76,F3,1,3,20,43,notknown,English,f,guessed,French
78,F3,1,3,100,43,notknown,English,f,guessed,French
79,F3,1,3,0,43,known_true,English,f,known,French
80,F3,1,3,51,43,notknown,English,f,guessed,French
81,F3,1,3,5,43,notknown,English,f,guessed,French
82,F3,1,3,64,43,notknown,English,f,guessed,French
83,F3,1,3,0,43,notknown,English,f,guessed,French
84,F3,1,3,100,43,notknown,English,f,guessed,French
86,F4,1,4,97,43,notknown,French,f,guessed,French
88,F4,1,4,29,43,notknown,French,f,guessed,French
89,F4,1,4,17,43,notknown,French,f,guessed,French
90,F4,1,4,72,43,notknown,French,f,guessed,French
92,F4,1,4,70,43,notknown,French,f,guessed,French
93,F4,1,4,42,43,notknown,French,f,guessed,French
94,F4,1,4,20,43,notknown,French,f,guessed,French
95,F4,1,4,90,43,notknown,French,f,guessed,French
96,F4,1,4,50,43,notknown,French,f,guessed,French
97,F4,1,4,70,43,notknown,French,f,guessed,French
98,F4,1,4,0,43,notknown,French,f,guessed,French
99,F4,1,4,42,43,notknown,French,f,guessed,French
100,F4,1,4,100,43,notknown,French,f,guessed,French
101,F4,1,4,62,43,notknown,French,f,guessed,French
102,F4,1,4,62,43,notknown,French,f,guessed,French
103,F4,1,4,63,43,notknown,French,f,guessed,French
104,F4,1,4,37,43,notknown,French,f,guessed,French
105,F4,1,4,16,43,notknown,French,f,guessed,French
106,F4,1,4,15,43,notknown,French,f,guessed,French
107,F4,1,4,15,43,notknown,French,f,guessed,French
108,F4,1,4,36,43,notknown,French,f,guessed,French
109,F4,1,4,0,43,notknown,French,f,guessed,French
110,F4,1,4,0,43,known_true,French,f,known,French
111,F5,2,1,100,43,notknown,German,f,guessed,French
112,F5,2,1,29,43,notknown,German,f,guessed,French
113,F5,2,1,0,43,notknown,German,f,guessed,French
114,F5,2,1,33,43,notknown,German,f,guessed,French
115,F5,2,1,30,43,notknown,German,f,guessed,French
117,F5,2,1,46,43,notknown,German,f,guessed,French
118,F5,2,1,75,43,notknown,German,f,guessed,French
121,F5,2,1,59,43,notknown,German,f,guessed,French
122,F5,2,1,49,43,notknown,German,f,guessed,French
123,F5,2,1,0,43,known_true,German,f,known,French
124,F5,2,1,33,43,notknown,German,f,guessed,French
125,F5,2,1,91,43,notknown,German,f,guessed,French
126,F5,2,1,0,43,notknown,German,f,guessed,French
127,F5,2,1,55,43,notknown,German,f,guessed,French
128,F5,2,1,24,43,notknown,German,f,guessed,French
129,F5,2,1,0,43,known_true,German,f,known,French
130,F5,2,1,64,43,notknown,German,f,guessed,French
131,F5,2,1,0,43,notknown,German,f,guessed,French
132,F5,2,1,22,43,notknown,German,f,guessed,French
133,F5,2,1,89,43,notknown,German,f,guessed,French
134,F5,2,1,10,43,notknown,German,f,guessed,French
135,F6,2,2,69,43,notknown,Italian,f,guessed,French
137,F6,2,2,28,43,notknown,Italian,f,guessed,French
138,F6,2,2,20,43,notknown,Italian,f,guessed,French
139,F6,2,2,81,43,notknown,Italian,f,guessed,French
140,F6,2,2,67,43,notknown,Italian,f,guessed,French
141,F6,2,2,0,43,notknown,Italian,f,guessed,French
142,F6,2,2,71,43,notknown,Italian,f,guessed,French
143,F6,2,2,81,43,notknown,Italian,f,guessed,French
144,F6,2,2,4,43,known_true,Italian,f,known,French
145,F6,2,2,81,43,notknown,Italian,f,guessed,French
146,F6,2,2,60,43,notknown,Italian,f,guessed,French
148,F6,2,2,89,43,notknown,Italian,f,guessed,French
149,F6,2,2,38,43,notknown,Italian,f,guessed,French
150,F6,2,2,81,43,notknown,Italian,f,guessed,French
151,F6,2,2,74,43,notknown,Italian,f,guessed,French
152,F6,2,2,46,43,notknown,Italian,f,guessed,French
153,F6,2,2,66,43,notknown,Italian,f,guessed,French
154,F6,2,2,8,43,known_true,Italian,f,known,French
155,F6,2,2,100,43,notknown,Italian,f,guessed,French
156,F6,2,2,61,43,notknown,Italian,f,guessed,French
157,F6,2,2,37,43,notknown,Italian,f,guessed,French
158,F6,2,2,65,43,notknown,Italian,f,guessed,French
159,F6,2,2,32,43,notknown,Italian,f,guessed,French
160,F6,2,2,100,43,notknown,Italian,f,guessed,French
161,F6,2,2,65,43,notknown,Italian,f,guessed,French
162,F6,2,2,0,43,known_true,Italian,f,known,French
163,F6,2,2,80,43,notknown,Italian,f,guessed,French
164,F6,2,2,64,43,notknown,Italian,f,guessed,French
165,F7,2,3,55,43,notknown,English,f,guessed,French
166,F7,2,3,19,43,notknown,English,f,guessed,French
167,F7,2,3,65,43,notknown,English,f,guessed,French
168,F7,2,3,70,43,notknown,English,f,guessed,French
169,F7,2,3,0,43,notknown,English,f,guessed,French
170,F7,2,3,0,43,known_true,English,f,known,French
171,F7,2,3,16,43,notknown,English,f,guessed,French
172,F7,2,3,70,43,notknown,English,f,guessed,French
173,F7,2,3,15,43,notknown,English,f,guessed,French
176,F7,2,3,60,43,notknown,English,f,guessed,French
177,F7,2,3,60,43,notknown,English,f,guessed,French
178,F7,2,3,100,43,notknown,English,f,guessed,French
179,F7,2,3,42,43,notknown,English,f,guessed,French
180,F7,2,3,31,43,notknown,English,f,guessed,French
181,F7,2,3,69,43,notknown,English,f,guessed,French
182,F7,2,3,56,43,notknown,English,f,guessed,French
183,F7,2,3,34,43,notknown,English,f,guessed,French
184,F7,2,3,0,43,known_true,English,f,known,French
185,F7,2,3,0,43,known_true,English,f,known,French
186,F7,2,3,18,43,notknown,English,f,guessed,French
187,F7,2,3,59,43,notknown,English,f,guessed,French
188,F7,2,3,38,43,notknown,English,f,guessed,French
189,F7,2,3,50,43,notknown,English,f,guessed,French
190,F7,2,3,50,43,notknown,English,f,guessed,French
191,F7,2,3,30,43,notknown,English,f,guessed,French
192,F7,2,3,28,43,notknown,English,f,guessed,French
193,F8,2,4,43,43,notknown,French,f,guessed,French
194,F8,2,4,3,43,notknown,French,f,guessed,French
195,F8,2,4,42,43,notknown,French,f,guessed,French
196,F8,2,4,0,43,notknown,French,f,guessed,French
197,F8,2,4,25,43,notknown,French,f,guessed,French
198,F8,2,4,81,43,notknown,French,f,guessed,French
199,F8,2,4,0,43,notknown,French,f,guessed,French
200,F8,2,4,0,43,notknown,French,f,guessed,French
202,F8,2,4,22,43,notknown,French,f,guessed,French
203,F8,2,4,33,43,notknown,French,f,guessed,French
204,F8,2,4,0,43,notknown,French,f,guessed,French
205,F8,2,4,67,43,notknown,French,f,guessed,French
206,F8,2,4,63,43,notknown,French,f,guessed,French
207,F8,2,4,20,43,notknown,French,f,guessed,French
209,F8,2,4,60,43,notknown,French,f,guessed,French
211,F8,2,4,22,43,notknown,French,f,guessed,French
212,F8,2,4,2,43,notknown,French,f,guessed,French
213,F8,2,4,13,43,notknown,French,f,guessed,French
214,F8,2,4,0,43,notknown,French,f,guessed,French
215,F8,2,4,59,43,notknown,French,f,guessed,French
1,F1,1,1,14,48,notknown,German,m,guessed,French
2,F1,1,1,21,48,notknown,German,m,guessed,French
3,F1,1,1,0,48,notknown,German,m,guessed,French
4,F1,1,1,0,48,notknown,German,m,guessed,French
5,F1,1,1,21,48,notknown,German,m,guessed,French
6,F1,1,1,43,48,notknown,German,m,guessed,French
7,F1,1,1,26,48,notknown,German,m,guessed,French
8,F1,1,1,0,48,notknown,German,m,guessed,French
9,F1,1,1,84,48,notknown,German,m,guessed,French
10,F1,1,1,30,48,notknown,German,m,guessed,French
12,F1,1,1,17,48,notknown,German,m,guessed,French
13,F1,1,1,100,48,known_true,German,m,known,French
14,F1,1,1,90,48,known_true,German,m,known,French
15,F1,1,1,98,48,known_true,German,m,known,French
16,F1,1,1,0,48,notknown,German,m,guessed,French
17,F1,1,1,100,48,known_true,German,m,known,French
19,F1,1,1,62,48,notknown,German,m,guessed,French
20,F1,1,1,100,48,known_true,German,m,known,French
21,F1,1,1,0,48,notknown,German,m,guessed,French
22,F1,1,1,100,48,known_true,German,m,known,French
23,F1,1,1,72,48,notknown,German,m,guessed,French
24,F1,1,1,100,48,notknown,German,m,guessed,French
25,F1,1,1,0,48,notknown,German,m,guessed,French
26,F1,1,1,0,48,notknown,German,m,guessed,French
27,F1,1,1,54,48,notknown,German,m,guessed,French
28,F1,1,1,14,48,notknown,German,m,guessed,French
29,F1,1,1,65,48,notknown,German,m,guessed,French
30,F1,1,1,100,48,notknown,German,m,guessed,French
31,F1,1,1,65,48,notknown,German,m,guessed,French
32,F1,1,1,0,48,notknown,German,m,guessed,French
33,F1,1,1,0,48,notknown,German,m,guessed,French
34,F2,1,2,0,48,known_false,Italian,m,known,French
35,F2,1,2,100,48,notknown,Italian,m,guessed,French
36,F2,1,2,0,48,notknown,Italian,m,guessed,French
37,F2,1,2,0,48,known_false,Italian,m,known,French
39,F2,1,2,0,48,notknown,Italian,m,guessed,French
40,F2,1,2,9,48,notknown,Italian,m,guessed,French
41,F2,1,2,10,48,notknown,Italian,m,guessed,French
42,F2,1,2,33,48,notknown,Italian,m,guessed,French
43,F2,1,2,91,48,notknown,Italian,m,guessed,French
44,F2,1,2,32,48,notknown,Italian,m,guessed,French
45,F2,1,2,86,48,notknown,Italian,m,guessed,French
46,F2,1,2,100,48,known_true,Italian,m,known,French
47,F2,1,2,100,48,notknown,Italian,m,guessed,French
48,F2,1,2,80,48,notknown,Italian,m,guessed,French
49,F2,1,2,0,48,known_false,Italian,m,known,French
50,F2,1,2,70,48,notknown,Italian,m,guessed,French
51,F2,1,2,0,48,known_false,Italian,m,known,French
52,F2,1,2,22,48,notknown,Italian,m,guessed,French
53,F2,1,2,100,48,known_true,Italian,m,known,French
54,F2,1,2,72,48,notknown,Italian,m,guessed,French
55,F2,1,2,0,48,known_false,Italian,m,known,French
56,F3,1,3,100,48,known_true,English,m,known,French
57,F3,1,3,17,48,notknown,English,m,guessed,French
58,F3,1,3,71,48,known_true,English,m,known,French
59,F3,1,3,16,48,notknown,English,m,guessed,French
60,F3,1,3,10,48,notknown,English,m,guessed,French
61,F3,1,3,20,48,notknown,English,m,guessed,French
62,F3,1,3,100,48,known_true,English,m,known,French
63,F3,1,3,21,48,notknown,English,m,guessed,French
65,F3,1,3,82,48,notknown,English,m,guessed,French
66,F3,1,3,0,48,notknown,English,m,guessed,French
69,F3,1,3,100,48,known_true,English,m,known,French
70,F3,1,3,100,48,known_true,English,m,known,French
71,F3,1,3,0,48,known_false,English,m,known,French
72,F3,1,3,100,48,known_true,English,m,known,French
73,F3,1,3,17,48,known_false,English,m,known,French
75,F3,1,3,32,48,notknown,English,m,guessed,French
76,F3,1,3,0,48,notknown,English,m,guessed,French
78,F3,1,3,100,48,notknown,English,m,guessed,French
79,F3,1,3,12,48,notknown,English,m,guessed,French
80,F3,1,3,87,48,notknown,English,m,guessed,French
81,F3,1,3,98,48,notknown,English,m,guessed,French
82,F3,1,3,93,48,notknown,English,m,guessed,French
83,F3,1,3,100,48,known_true,English,m,known,French
84,F3,1,3,80,48,notknown,English,m,guessed,French
86,F4,1,4,3,48,notknown,French,m,guessed,French
88,F4,1,4,0,48,notknown,French,m,guessed,French
89,F4,1,4,37,48,notknown,French,m,guessed,French
90,F4,1,4,75,48,notknown,French,m,guessed,French
92,F4,1,4,79,48,notknown,French,m,guessed,French
93,F4,1,4,52,48,notknown,French,m,guessed,French
94,F4,1,4,100,48,known_true,French,m,known,French
95,F4,1,4,92,48,notknown,French,m,guessed,French
96,F4,1,4,18,48,notknown,French,m,guessed,French
97,F4,1,4,19,48,notknown,French,m,guessed,French
98,F4,1,4,0,48,notknown,French,m,guessed,French
99,F4,1,4,100,48,known_true,French,m,known,French
100,F4,1,4,83,48,notknown,French,m,guessed,French
101,F4,1,4,71,48,notknown,French,m,guessed,French
102,F4,1,4,100,48,notknown,French,m,guessed,French
103,F4,1,4,34,48,notknown,French,m,guessed,French
104,F4,1,4,43,48,notknown,French,m,guessed,French
105,F4,1,4,100,48,notknown,French,m,guessed,French
106,F4,1,4,85,48,notknown,French,m,guessed,French
107,F4,1,4,0,48,notknown,French,m,guessed,French
108,F4,1,4,64,48,notknown,French,m,guessed,French
109,F4,1,4,95,48,notknown,French,m,guessed,French
110,F4,1,4,0,48,notknown,French,m,guessed,French
111,F5,2,1,100,48,notknown,German,m,guessed,French
112,F5,2,1,41,48,notknown,German,m,guessed,French
113,F5,2,1,0,48,notknown,German,m,guessed,French
114,F5,2,1,38,48,notknown,German,m,guessed,French
115,F5,2,1,28,48,notknown,German,m,guessed,French
117,F5,2,1,0,48,notknown,German,m,guessed,French
118,F5,2,1,25,48,notknown,German,m,guessed,French
121,F5,2,1,41,48,notknown,German,m,guessed,French
122,F5,2,1,100,48,known_true,German,m,known,French
123,F5,2,1,0,48,notknown,German,m,guessed,French
124,F5,2,1,100,48,notknown,German,m,guessed,French
125,F5,2,1,18,48,notknown,German,m,guessed,French
126,F5,2,1,14,48,notknown,German,m,guessed,French
127,F5,2,1,60,48,notknown,German,m,guessed,French
128,F5,2,1,18,48,notknown,German,m,guessed,French
129,F5,2,1,1,48,notknown,German,m,guessed,French
130,F5,2,1,31,48,notknown,German,m,guessed,French
131,F5,2,1,82,48,notknown,German,m,guessed,French
132,F5,2,1,67,48,notknown,German,m,guessed,French
133,F5,2,1,77,48,notknown,German,m,guessed,French
134,F5,2,1,77,48,notknown,German,m,guessed,French
135,F6,2,2,30,48,notknown,Italian,m,guessed,French
137,F6,2,2,31,48,notknown,Italian,m,guessed,French
138,F6,2,2,28,48,notknown,Italian,m,guessed,French
139,F6,2,2,20,48,notknown,Italian,m,guessed,French
140,F6,2,2,27,48,notknown,Italian,m,guessed,French
141,F6,2,2,95,48,notknown,Italian,m,guessed,French
142,F6,2,2,100,48,known_true,Italian,m,known,French
143,F6,2,2,100,48,notknown,Italian,m,guessed,French
144,F6,2,2,100,48,known_true,Italian,m,known,French
